,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,class
50,0.010006905533373356,0.0024722020607441664,9.748379707336426,-6.073065629110522e-05,-9.965410413268307e-06,-5.4131577623355584e-09,mehdi
51,0.010006905533373356,0.0024722020607441664,9.748379707336426,-6.073065629110522e-05,-9.965410413268307e-06,-5.4131577623355584e-09,mehdi
52,-0.009999958798289299,2.7787657018052414e-05,9.790019989013672,-6.537809215521268e-05,-9.643853790528601e-06,-4.165400716359969e-09,mehdi
53,0.009999958798289299,-2.7787657018052414e-05,9.74255657196045,1.0139408025894072e-05,1.0403904785204073e-05,7.050132006900564e-09,mehdi
54,0.009999958798289299,-2.7787657018052414e-05,9.74255657196045,1.0139408025894072e-05,1.0403904785204073e-05,7.050132006900564e-09,mehdi
55,0.009999958798289299,-2.7787657018052414e-05,9.74255657196045,1.0139408025894072e-05,1.0403904785204073e-05,7.050132006900564e-09,mehdi
56,6.9469142545131035e-06,0.0024999896995723248,9.775691986083984,-1.0433255045582369e-05,9.569521835845678e-06,9.170167306208908e-10,mehdi
57,-0.009999958798289299,2.7787657018052414e-05,9.820693969726562,6.214566990400362e-05,-1.2025791038137841e-05,-2.099046818965366e-10,mehdi
58,0.009999958798289299,-2.7787657018052414e-05,9.7868070602417,-4.274773620568361e-05,-1.2171342991025594e-05,2.8234992518130593e-09,mehdi
59,-0.02001381106674671,-0.004944404121488333,9.78463077545166,6.237997042627892e-05,-1.2392508484021835e-05,-1.178197519953312e-09,mehdi
60,-0.02001381106674671,-0.004944404121488333,9.78463077545166,6.237997042627892e-05,-1.2392508484021835e-05,-1.178197519953312e-09,mehdi
61,-0.009993012063205242,0.002527777338400483,9.800457954406738,5.8821585797096504e-05,-1.0945320888854503e-05,-2.4344782934474892e-08,mehdi
62,0.02000686526298523,0.002444414421916008,9.747306823730469,0.0,0.0,0.0,mehdi
63,0.02000686526298523,0.002444414421916008,9.747306823730469,0.0,0.0,0.0,mehdi
64,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
65,-0.039999835193157196,0.00011115062807220966,9.809999465942383,0.0,0.0,0.0,mehdi
66,0.020020758733153343,0.007444394752383232,9.810001373291016,0.0,0.0,0.0,mehdi
67,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
68,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
69,0.03002072125673294,0.00741660688072443,9.810001373291016,0.0,0.0,0.0,mehdi
70,-0.020020758733153343,-0.007444394752383232,9.809999465942383,0.0,0.0,0.0,mehdi
71,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
72,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
73,-0.02001381106674671,-0.004944404121488333,9.8100004196167,0.0,0.0,0.0,mehdi
74,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
75,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
76,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
77,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
78,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
79,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
80,-0.010006905533373356,-0.0024722020607441664,9.809999465942383,0.0,0.0,0.0,mehdi
81,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
82,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
83,0.010013852268457413,0.0049721915274858475,9.810001373291016,0.0,0.0,0.0,mehdi
84,-0.02000686526298523,-0.002444414421916008,9.809999465942383,0.0,0.0,0.0,mehdi
85,0.02000686526298523,0.002444414421916008,9.810001373291016,0.0,0.0,0.0,mehdi
86,0.02000686526298523,0.002444414421916008,9.810001373291016,0.0,0.0,0.0,mehdi
87,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
88,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
89,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
90,0.019999917596578598,-5.557531403610483e-05,9.8100004196167,0.0,0.0,0.0,mehdi
91,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
92,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
93,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
94,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
95,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
96,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
97,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
98,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
99,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
100,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
101,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
102,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
103,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
104,-0.03002072125673294,-0.00741660688072443,9.809999465942383,0.0,0.0,0.0,mehdi
105,-0.03002072125673294,-0.00741660688072443,9.809999465942383,0.0,0.0,0.0,mehdi
106,0.019999917596578598,-5.557531403610483e-05,9.8100004196167,0.0,0.0,0.0,mehdi
107,-0.010013852268457413,-0.0049721915274858475,9.8100004196167,0.0,0.0,0.0,mehdi
108,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
109,0.010013852268457413,0.0049721915274858475,9.8100004196167,0.0,0.0,0.0,mehdi
110,0.010013852268457413,0.0049721915274858475,9.8100004196167,0.0,0.0,0.0,mehdi
111,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
112,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
113,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
114,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
115,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
116,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
117,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
118,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
119,0.010013852268457413,0.0049721915274858475,9.810001373291016,0.0,0.0,0.0,mehdi
120,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
121,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
122,-0.010013852268457413,-0.0049721915274858475,9.8100004196167,0.0,0.0,0.0,mehdi
123,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
124,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
125,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
126,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
127,-0.02000686526298523,-0.002444414421916008,9.809999465942383,0.0,0.0,0.0,mehdi
128,-0.02000686526298523,-0.002444414421916008,9.809999465942383,0.0,0.0,0.0,mehdi
129,-0.030006827786564827,-0.0024166267830878496,9.8100004196167,0.0,0.0,0.0,mehdi
130,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
131,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
132,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
133,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
134,0.019999917596578598,-5.557531403610483e-05,9.810001373291016,0.0,0.0,0.0,mehdi
135,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
136,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
137,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
138,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
139,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
140,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
141,-0.02000686526298523,-0.002444414421916008,9.809999465942383,0.0,0.0,0.0,mehdi
142,0.02001381106674671,0.004944404121488333,9.810001373291016,0.0,0.0,0.0,mehdi
143,0.02001381106674671,0.004944404121488333,9.810001373291016,0.0,0.0,0.0,mehdi
144,-0.03001377359032631,-0.004916616249829531,9.809999465942383,0.0,0.0,0.0,mehdi
145,0.02001381106674671,0.004944404121488333,9.8100004196167,0.0,0.0,0.0,mehdi
146,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
147,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
148,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
149,-0.010013852268457413,-0.0049721915274858475,9.809999465942383,0.0,0.0,0.0,mehdi
150,0.02000686526298523,0.002444414421916008,9.810001373291016,0.0,0.0,0.0,mehdi
151,-0.02000686526298523,-0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
152,-0.02000686526298523,-0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
153,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
154,0.030027667060494423,0.009916596114635468,9.810001373291016,0.0,0.0,0.0,mehdi
155,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
156,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
157,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
158,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
159,-0.02001381106674671,-0.004944404121488333,9.809999465942383,0.0,0.0,0.0,mehdi
160,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
161,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
162,0.04001373052597046,0.004888828843832016,9.810001373291016,0.0,0.0,0.0,mehdi
163,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
164,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
165,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
166,0.02001381106674671,0.004944404121488333,9.810001373291016,0.0,0.0,0.0,mehdi
167,0.02001381106674671,0.004944404121488333,9.810001373291016,0.0,0.0,0.0,mehdi
168,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
169,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
170,-0.03001377359032631,-0.004916616249829531,9.809999465942383,0.0,0.0,0.0,mehdi
171,-0.02000686526298523,-0.002444414421916008,9.809999465942383,0.0,0.0,0.0,mehdi
172,-0.02000686526298523,-0.002444414421916008,9.809999465942383,0.0,0.0,0.0,mehdi
173,-0.02000686526298523,-0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
174,-0.02000686526298523,-0.002444414421916008,9.809999465942383,0.0,0.0,0.0,mehdi
175,-0.02000686526298523,-0.002444414421916008,9.809999465942383,0.0,0.0,0.0,mehdi
176,0.010013852268457413,0.0049721915274858475,9.810001373291016,0.0,0.0,0.0,mehdi
177,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
178,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
179,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
180,-1.3893828509026207e-05,-0.0049999793991446495,9.8100004196167,0.0,0.0,0.0,mehdi
181,-1.3893828509026207e-05,-0.0049999793991446495,9.8100004196167,0.0,0.0,0.0,mehdi
182,0.030006827786564827,0.0024166267830878496,9.810001373291016,0.0,0.0,0.0,mehdi
183,-0.03002072125673294,-0.00741660688072443,9.809999465942383,0.0,0.0,0.0,mehdi
184,-0.009993012063205242,0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
185,-0.009993012063205242,0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
186,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
187,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
188,0.009999958798289299,-2.7787657018052414e-05,9.810001373291016,0.0,0.0,0.0,mehdi
189,-0.009999958798289299,2.7787657018052414e-05,9.809999465942383,0.0,0.0,0.0,mehdi
190,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
191,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
192,-0.05002062767744064,-0.007361031603068113,9.809999465942383,0.0,0.0,0.0,mehdi
193,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
194,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
195,-0.019999917596578598,5.557531403610483e-05,9.8100004196167,0.0,0.0,0.0,mehdi
196,-0.019999917596578598,5.557531403610483e-05,9.8100004196167,0.0,0.0,0.0,mehdi
197,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
198,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
199,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
200,-0.010006905533373356,-0.0024722020607441664,9.809999465942383,0.0,0.0,0.0,mehdi
201,-0.02000686526298523,-0.002444414421916008,9.809999465942383,0.0,0.0,0.0,mehdi
202,-0.03001377359032631,-0.004916616249829531,9.809999465942383,0.0,0.0,0.0,mehdi
203,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
204,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
205,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
206,-0.03001377359032631,-0.004916616249829531,9.8100004196167,0.0,0.0,0.0,mehdi
207,-0.03001377359032631,-0.004916616249829531,9.8100004196167,0.0,0.0,0.0,mehdi
208,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
209,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
210,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
211,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
212,-0.04002762213349342,-0.009888808242976665,9.809999465942383,0.0,0.0,0.0,mehdi
213,-0.04002762213349342,-0.009888808242976665,9.809999465942383,0.0,0.0,0.0,mehdi
214,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
215,-0.010013852268457413,-0.0049721915274858475,9.809999465942383,0.0,0.0,0.0,mehdi
216,0.02001381106674671,0.004944404121488333,9.810001373291016,0.0,0.0,0.0,mehdi
217,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
218,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
219,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
220,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
221,0.02000686526298523,0.002444414421916008,9.8100004196167,0.0,0.0,0.0,mehdi
222,-0.009993012063205242,0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
223,-0.009993012063205242,0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
224,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
225,0.010006905533373356,0.0024722020607441664,9.810001373291016,0.0,0.0,0.0,mehdi
226,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
227,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
228,-0.009993012063205242,0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
229,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
230,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
231,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
232,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
233,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
234,-0.02001381106674671,-0.004944404121488333,9.809999465942383,0.0,0.0,0.0,mehdi
235,0.04002067446708679,0.007388819474726915,9.8100004196167,0.0,0.0,0.0,mehdi
236,0.04002067446708679,0.007388819474726915,9.8100004196167,0.0,0.0,0.0,mehdi
237,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
238,0.019999917596578598,-5.557531403610483e-05,9.8100004196167,0.0,0.0,0.0,mehdi
239,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
240,-0.009993012063205242,0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
241,-0.009993012063205242,0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
242,-0.009999958798289299,2.7787657018052414e-05,9.809999465942383,0.0,0.0,0.0,mehdi
243,0.019992969930171967,-0.0025555649772286415,9.8100004196167,0.0,0.0,0.0,mehdi
244,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
245,-0.02001381106674671,-0.004944404121488333,9.8100004196167,0.0,0.0,0.0,mehdi
246,-0.02001381106674671,-0.004944404121488333,9.8100004196167,0.0,0.0,0.0,mehdi
247,0.009999958798289299,-2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
248,0.019999917596578598,-5.557531403610483e-05,9.810001373291016,0.0,0.0,0.0,mehdi
249,-0.04001373052597046,-0.004888828843832016,9.809999465942383,0.0,0.0,0.0,mehdi
250,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
251,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
252,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
253,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
254,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
255,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
256,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
257,0.010013852268457413,0.0049721915274858475,9.8100004196167,0.0,0.0,0.0,mehdi
258,0.010006905533373356,0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
259,-6.9469142545131035e-06,-0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
260,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
261,6.9469142545131035e-06,0.0024999896995723248,9.8100004196167,0.0,0.0,0.0,mehdi
262,-0.009999958798289299,2.7787657018052414e-05,9.8100004196167,0.0,0.0,0.0,mehdi
263,0.0,0.0,9.8100004196167,0.0,0.0,0.0,mehdi
264,-0.009993012063205242,0.002527777338400483,9.8100004196167,0.0,0.0,0.0,mehdi
265,-0.010006905533373356,-0.0024722020607441664,9.8100004196167,0.0,0.0,0.0,mehdi
